label,Thumb,Index,Middle,Ring,Pinky,ax,ay,az,gx,gy,gz
D,27,4,48,40,25,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,26,5,46,39,27,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,27,3,46,40,26,-1.209572,8.400003,4.212564,-0.018326,-0.047647,0.025656
D,25,4,45,42,25,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,25,5,41,38,25,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,22,7,45,38,26,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,21,8,42,36,28,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,33,6,23,20,32,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,31,2,9,4,18,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,25,0,5,0,10,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,25,3,4,2,11,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,28,6,32,28,30,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,26,8,38,35,30,-1.819742,8.203793,4.646862,-0.025656,0.019548,0.034208
D,18,6,48,40,28,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,19,6,50,43,30,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,19,6,49,42,25,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,20,6,50,43,25,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,20,5,51,44,28,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,21,6,50,45,28,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,25,6,50,46,27,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,25,7,49,43,24,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,27,5,49,40,27,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,26,6,45,44,22,-1.141376,8.112864,5.095516,0.015882,-0.008552,-0.012217
D,28,6,48,39,27,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,29,6,45,40,27,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,29,7,45,41,26,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,29,9,47,41,26,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,30,9,45,39,27,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,29,5,46,39,26,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,29,9,46,39,24,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,28,6,46,40,26,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,29,8,45,36,26,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,28,8,42,39,26,-1.400998,7.927422,5.059624,0.025656,-0.023213,0.026878
D,12,6,36,31,76,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,12,6,36,30,69,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,12,8,33,30,77,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,12,6,34,29,72,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,13,6,36,31,73,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,12,7,33,30,66,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,12,7,35,30,72,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,12,7,36,31,73,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,13,6,35,31,67,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,13,6,34,32,74,-0.370888,7.634301,6.507281,0.072082,-0.136834,0.144164
D,61,7,52,55,26,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,60,6,51,56,28,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,58,6,55,56,27,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,55,6,54,54,26,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,57,6,52,52,25,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,56,6,55,56,27,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,56,5,53,54,25,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,55,7,53,54,25,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,55,7,52,55,25,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,54,4,53,56,24,-0.282353,9.069994,2.301895,-0.002443,0.008552,-0.012217
D,42,3,52,47,22,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,46,4,52,53,26,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,46,6,51,52,23,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,44,6,51,52,25,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,43,4,51,52,25,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,42,4,51,50,26,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,44,5,54,51,27,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,49,5,51,52,25,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,45,6,50,51,24,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,44,6,48,50,25,0.75015,9.320044,3.65384,0.168599,-0.068417,-0.711047
D,47,9,51,59,31,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,46,8,50,57,28,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,46,6,50,60,32,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,44,8,51,58,32,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,47,8,51,58,32,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,45,9,50,58,32,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,45,8,51,57,30,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,46,8,48,57,34,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,46,8,54,58,32,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,45,10,50,57,30,0.917647,9.449257,2.553142,-0.050091,0.48747,-0.065973
D,54,9,52,57,32,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,54,10,54,56,29,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,54,10,50,58,30,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,52,9,54,57,30,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,52,9,53,58,27,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,53,8,52,56,28,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,51,8,52,59,28,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,53,9,53,53,28,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,51,8,53,59,28,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,53,9,55,57,28,-0.93679,7.51107,6.732206,-0.344528,0.184481,-0.108734
D,52,9,49,57,28,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,50,8,52,56,28,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,52,8,52,58,27,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,53,9,49,56,25,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,53,10,54,57,28,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,52,9,56,57,27,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,51,8,52,58,28,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
D,51,10,54,57,30,-0.891326,8.664412,3.878766,0.018326,0.029322,-0.017104
