,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
276,98.0,6.0,4.0,85.0,119.0,53.384991,3.418017,r
277,94.0,6.0,4.0,89.0,122.0,56.701344,-7.074764,r
278,90.0,6.0,5.0,87.0,119.0,53.337879,3.566138,r
279,86.0,5.0,3.0,86.0,114.0,45.790092,-3.268275,r
280,90.0,5.0,3.0,87.0,117.0,53.072834,3.327352,r
281,88.0,5.0,4.0,84.0,121.0,44.202862,-0.329997,r
282,87.0,4.0,4.0,84.0,115.0,53.191742,-0.041085,r
283,83.0,5.0,4.0,84.0,112.0,61.613144,0.230642,r
284,90.0,4.0,4.0,84.0,112.0,52.652351,0.061872,r
285,82.0,6.0,4.0,86.0,112.0,43.15662,-0.118524,r
286,86.0,5.0,4.0,85.0,112.0,60.69899,0.06567,r
287,85.0,4.0,4.0,83.0,112.0,51.68277,0.013354,r
288,86.0,3.0,4.0,83.0,111.0,42.128139,-0.042403,r
289,83.0,3.0,3.0,84.0,110.0,51.199909,0.010529,r
290,82.0,3.0,3.0,84.0,107.0,41.616467,-0.045364,r
291,82.0,3.0,4.0,83.0,110.0,50.774925,-0.013121,r
292,86.0,3.0,3.0,81.0,110.0,59.348751,0.017376,r
293,82.0,3.0,3.0,81.0,111.0,50.162437,-0.015294,r
294,82.0,3.0,3.0,84.0,106.0,40.518337,0.177141,r
295,82.0,2.0,4.0,81.0,110.0,49.697502,-0.005982,r
296,78.0,3.0,4.0,82.0,108.0,40.025829,0.186805,r
297,80.0,3.0,2.0,81.0,105.0,49.23819,0.003214,r
298,81.0,2.0,4.0,76.0,106.0,57.837975,-0.168366,r
299,81.0,3.0,4.0,80.0,111.0,48.652348,0.014941,r
300,81.0,3.0,4.0,81.0,106.0,57.290249,-0.157477,r
301,82.0,3.0,4.0,77.0,106.0,48.071888,0.026556,r
302,81.0,2.0,4.0,83.0,106.0,56.74781,-0.146704,r
303,78.0,2.0,5.0,84.0,106.0,47.425426,0.450673,r
304,78.0,3.0,5.0,81.0,105.0,56.015903,-1.507893,r
305,78.0,4.0,3.0,80.0,108.0,46.884838,0.574047,r
306,80.0,2.0,4.0,79.0,108.0,55.510853,-1.39329,r
307,77.0,2.0,4.0,81.0,107.0,46.349785,0.696107,r
