,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
163,50.0,1.0,-1.0,78.0,94.0,53.772728,-7.402599,u
164,48.0,2.0,-2.0,79.0,91.0,44.61702,-4.818002,u
165,47.0,2.0,-2.0,79.0,99.0,53.284924,-7.269702,u
166,50.0,1.0,-2.0,77.0,95.0,44.105007,-4.668546,u
167,48.0,2.0,-2.0,79.0,89.0,52.80275,-7.137751,u
168,47.0,2.0,-2.0,79.0,95.0,43.598915,-4.520392,u
169,48.0,2.0,-2.0,79.0,91.0,52.326244,-7.006783,u
170,47.0,1.0,-2.0,77.0,95.0,43.098621,-4.373537,u
171,47.0,2.0,-2.0,79.0,95.0,49.452614,-12.086944,u
172,50.0,3.0,-2.0,81.0,97.0,49.348637,-0.63012,u
173,47.0,1.0,-1.0,80.0,96.0,43.011913,-9.453811,u
174,47.0,1.0,-2.0,77.0,94.0,51.618622,-5.025616,u
175,47.0,2.0,-2.0,81.0,96.0,42.634621,-9.641101,u
176,46.0,1.0,-2.0,78.0,95.0,51.273312,-5.207669,u
177,47.0,1.0,-1.0,78.0,94.0,48.277771,-16.278749,u
178,48.0,2.0,-2.0,81.0,97.0,49.540268,-4.874263,u
179,45.0,3.0,-2.0,78.0,94.0,48.280346,-16.257561,u
180,47.0,2.0,0.0,78.0,95.0,51.275288,-5.22457,u
181,47.0,1.0,-1.0,77.0,93.0,42.240158,-9.769965,u
182,47.0,2.0,-2.0,77.0,97.0,50.930519,-5.402705,u
183,48.0,3.0,-2.0,78.0,95.0,41.867516,-9.950711,u
184,47.0,2.0,-1.0,77.0,93.0,50.701252,-12.611966,u
185,47.0,0.0,0.0,76.0,93.0,41.367188,-9.791039,u
186,46.0,2.0,-2.0,78.0,93.0,50.222591,-5.809708,u
187,47.0,3.0,-2.0,77.0,94.0,48.737988,-17.182291,u
188,46.0,2.0,-2.0,78.0,96.0,49.4235,-5.763478,u
189,48.0,1.0,-1.0,77.0,98.0,49.379368,-17.126396,u
190,47.0,2.0,-1.0,76.0,93.0,49.423367,-5.708556,u
191,46.0,0.0,-1.0,79.0,94.0,43.721531,-15.360626,u
192,44.0,1.0,-2.0,74.0,95.0,49.365459,-5.810328,u
193,47.0,2.0,-2.0,79.0,93.0,43.656967,-15.464629,u
194,58.0,4.0,-1.0,81.0,90.0,49.435989,-12.160927,u
195,56.0,4.0,-1.0,80.0,90.0,44.26189,-22.471146,u
196,57.0,4.0,-2.0,81.0,94.0,49.414951,-12.205587,u
197,60.0,4.0,0.0,78.0,90.0,44.203526,-22.497145,u
198,56.0,5.0,-1.0,81.0,89.0,49.393414,-12.250881,u
199,56.0,5.0,-2.0,76.0,90.0,56.304424,-4.535251,u
200,56.0,4.0,-1.0,76.0,90.0,49.182861,-12.477337,u
201,57.0,5.0,-2.0,79.0,90.0,55.989059,-4.741213,u
202,55.0,4.0,-1.0,78.0,90.0,48.980347,-12.699726,u
203,57.0,5.0,-2.0,77.0,85.0,55.929432,-4.962477,u
204,55.0,4.0,0.0,77.0,93.0,53.866272,-16.256502,u
205,58.0,4.0,-1.0,75.0,89.0,55.926094,-4.987053,u
206,56.0,5.0,-1.0,77.0,83.0,48.829605,-12.850997,u
207,55.0,3.0,-1.0,73.0,90.0,55.737885,-5.198393,u
208,51.0,4.0,-1.0,78.0,90.0,48.623596,-13.071137,u
209,56.0,4.0,-2.0,79.0,89.0,55.553238,-5.40964,u
210,54.0,3.0,-1.0,79.0,90.0,48.419598,-13.288507,u
211,53.0,3.0,-1.0,75.0,82.0,57.387306,-12.940868,u
212,56.0,5.0,-2.0,76.0,89.0,47.811161,-13.300699,u
213,57.0,4.0,-2.0,77.0,90.0,55.887642,-7.73171,u
214,55.0,3.0,-3.0,77.0,92.0,46.769287,-5.539522,u
215,57.0,4.0,-1.0,76.0,89.0,53.693054,-12.357857,u
216,56.0,2.0,0.0,76.0,89.0,44.058441,-11.99929,u
217,55.0,2.0,-3.0,76.0,90.0,53.168171,-12.347007,u
218,56.0,3.0,-1.0,72.0,86.0,43.504009,-11.968478,u
219,56.0,4.0,-3.0,75.0,92.0,52.648937,-12.335277,u
220,56.0,2.0,0.0,76.0,89.0,42.955616,-11.936924,u
221,58.0,5.0,-2.0,79.0,94.0,52.135448,-12.322712,u
222,54.0,3.0,-1.0,78.0,85.0,42.413418,-11.904672,u
223,58.0,3.0,0.0,79.0,89.0,51.62772,-12.309345,u
224,57.0,4.0,-1.0,75.0,89.0,41.877403,-11.871766,u
225,53.0,4.0,0.0,79.0,91.0,51.125744,-12.295204,u
226,54.0,4.0,-1.0,78.0,89.0,59.64484,-14.225433,u
227,54.0,4.0,0.0,79.0,93.0,50.504761,-12.142475,u
228,56.0,2.0,0.0,78.0,90.0,59.052826,-14.101605,u
229,55.0,5.0,-1.0,76.0,90.0,49.889923,-11.989717,u
230,53.0,4.0,-2.0,78.0,92.0,40.405071,-16.556719,u
231,54.0,4.0,-1.0,75.0,87.0,49.578259,-12.148433,u
232,54.0,4.0,-1.0,75.0,86.0,40.062103,-16.708792,u
233,57.0,5.0,-1.0,73.0,97.0,50.014294,-11.281973,u
234,55.0,4.0,-2.0,77.0,97.0,57.030212,-3.880905,u
235,51.0,3.0,0.0,74.0,96.0,49.77626,-11.525462,u
236,56.0,3.0,0.0,77.0,98.0,58.188915,-14.258336,u
237,53.0,3.0,0.0,76.0,94.0,49.192165,-11.323922,u
238,53.0,4.0,-1.0,74.0,95.0,57.629078,-14.086921,u
239,53.0,4.0,1.0,74.0,95.0,48.614243,-11.123068,u
240,54.0,3.0,0.0,73.0,98.0,57.075413,-13.91586,u
241,55.0,4.0,0.0,73.0,97.0,48.042641,-10.923059,u
242,50.0,4.0,0.0,74.0,90.0,56.527939,-13.745242,u
243,53.0,4.0,0.0,70.0,98.0,47.477276,-10.723908,u
244,53.0,3.0,-1.0,69.0,90.0,54.848709,-16.364031,u
245,50.0,3.0,0.0,73.0,95.0,53.55777,-5.108229,u
246,51.0,3.0,-1.0,75.0,93.0,54.837082,-16.263384,u
247,53.0,5.0,0.0,74.0,94.0,53.545448,-5.005452,u
248,52.0,4.0,0.0,75.0,93.0,58.605297,-13.781061,u
249,53.0,4.0,1.0,74.0,99.0,49.326294,-12.132551,u
250,53.0,3.0,-1.0,76.0,94.0,58.017326,-13.687159,u
251,55.0,3.0,-1.0,74.0,94.0,48.713333,-12.011516,u
252,51.0,3.0,-2.0,73.0,94.0,57.435238,-13.592752,u
253,53.0,2.0,0.0,73.0,94.0,48.106499,-11.890264,u
254,52.0,3.0,0.0,73.0,94.0,56.859108,-13.497907,u
255,52.0,3.0,0.0,74.0,94.0,47.505966,-11.76889,u
256,56.0,3.0,0.0,72.0,94.0,56.288979,-13.402678,u
257,53.0,3.0,-1.0,75.0,98.0,53.420273,-2.667852,u
258,53.0,4.0,0.0,74.0,93.0,54.549641,-13.930021,u
259,53.0,2.0,0.0,74.0,93.0,53.409985,-2.5916,u
260,52.0,3.0,1.0,73.0,94.0,49.082672,-12.975632,u
261,50.0,4.0,0.0,72.0,91.0,57.973705,-13.102102,u
262,49.0,3.0,0.0,76.0,93.0,48.463425,-12.955461,u
263,56.0,4.0,0.0,73.0,98.0,57.392128,-13.103129,u
264,53.0,4.0,0.0,74.0,94.0,48.045319,-12.069378,u
265,52.0,3.0,-1.0,74.0,94.0,56.845619,-13.425277,u
266,53.0,3.0,-2.0,71.0,94.0,47.539738,-11.909688,u
267,53.0,3.0,0.0,70.0,93.0,56.285671,-13.343874,u
268,52.0,3.0,0.0,76.0,93.0,46.85239,-11.880733,u
269,53.0,3.0,0.0,74.0,94.0,55.71891,-13.265928,u
270,53.0,3.0,0.0,71.0,94.0,46.260376,-11.777494,u
271,52.0,3.0,0.0,73.0,92.0,55.15815,-13.187525,u
272,65.0,5.0,-3.0,74.0,90.0,47.26379,-15.742961,u
273,70.0,4.0,-4.0,76.0,89.0,52.897919,-6.26868,u
274,66.0,6.0,-2.0,76.0,91.0,45.039677,-13.228805,u
275,66.0,5.0,-2.0,74.0,90.0,54.111656,-11.083933,u
276,65.0,4.0,-1.0,74.0,94.0,44.530083,-13.339197,u
277,65.0,5.0,-2.0,73.0,93.0,53.751812,-13.119166,u
278,64.0,4.0,-2.0,75.0,87.0,44.370026,-11.130558,u
279,65.0,6.0,-2.0,72.0,89.0,47.485535,-21.260092,u
280,64.0,6.0,-2.0,74.0,89.0,49.847038,-10.010443,u
281,66.0,5.0,-1.0,72.0,89.0,40.99099,-15.822945,u
282,64.0,4.0,-1.0,76.0,89.0,50.195087,-11.880082,u
283,64.0,4.0,-1.0,74.0,88.0,40.614494,-15.973033,u
284,66.0,5.0,-2.0,75.0,88.0,49.855175,-12.033946,u
285,66.0,4.0,-1.0,72.0,88.0,40.028503,-14.413849,u
