,Thumb,Index,Middle,Ring,Pinky,Pitch,Roll,label
225,39.0,51.0,52.0,59.0,51.0,-91.028534,-1.38173,o
226,39.0,53.0,55.0,59.0,54.0,-89.379662,9.915717,o
227,40.0,53.0,54.0,58.0,48.0,-91.267403,-1.090623,o
228,41.0,52.0,55.0,59.0,51.0,-89.342209,10.126598,o
229,41.0,51.0,55.0,60.0,53.0,-91.233192,-0.883822,o
230,39.0,53.0,54.0,59.0,49.0,-89.305008,10.335476,o
231,39.0,51.0,57.0,57.0,53.0,-91.199203,-0.678965,o
232,36.0,53.0,54.0,59.0,51.0,-89.268082,10.542371,o
233,41.0,51.0,54.0,57.0,50.0,-91.165497,-0.475992,o
234,41.0,55.0,59.0,71.0,55.0,-25.201569,-8.089308,o
235,49.0,56.0,56.0,70.0,57.0,-35.665146,-7.064285,o
236,51.0,57.0,57.0,70.0,55.0,-45.527939,-5.879362,o
237,53.0,52.0,57.0,70.0,54.0,-54.838772,-4.596446,o
238,52.0,50.0,57.0,70.0,56.0,-63.792343,-3.528002,o
239,52.0,55.0,54.0,73.0,57.0,-72.339767,-2.425157,o
240,54.0,50.0,54.0,71.0,55.0,-80.527397,-1.316173,o
241,51.0,50.0,54.0,69.0,55.0,-88.394768,-0.224067,o
242,50.0,52.0,54.0,69.0,56.0,-95.975014,0.832572,o
243,50.0,53.0,55.0,67.0,52.0,-87.525139,-0.345391,o
244,49.0,49.0,53.0,67.0,53.0,-95.13575,0.715976,o
245,50.0,52.0,53.0,67.0,53.0,-86.657158,-0.4664,o
246,48.0,51.0,53.0,67.0,55.0,-94.299049,0.599582,o
247,48.0,53.0,53.0,66.0,53.0,-85.791374,-0.586999,o
248,45.0,52.0,52.0,68.0,52.0,-93.464188,0.483311,o
249,47.0,50.0,53.0,69.0,52.0,-84.927513,-0.707184,o
250,47.0,51.0,53.0,66.0,52.0,-92.631668,0.36726,o
251,46.0,51.0,54.0,68.0,52.0,-84.065956,-0.826891,o
252,46.0,47.0,53.0,66.0,53.0,-91.801727,0.251489,o
253,46.0,50.0,53.0,65.0,52.0,-83.206909,-0.94605,o
254,47.0,51.0,52.0,62.0,53.0,-90.974136,0.135988,o
255,45.0,50.0,54.0,65.0,54.0,-82.350235,-1.064648,o
256,45.0,50.0,54.0,68.0,54.0,-90.149307,0.020845,o
257,45.0,49.0,54.0,68.0,52.0,-81.501556,-1.181932,o
258,47.0,51.0,53.0,66.0,54.0,-89.332253,-0.093219,o
259,46.0,50.0,50.0,66.0,53.0,-96.878998,0.957944,o
260,44.0,51.0,52.0,66.0,54.0,-88.460045,-0.214956,o
261,45.0,50.0,53.0,66.0,51.0,-96.038017,0.84131,o
262,45.0,48.0,51.0,66.0,51.0,-87.590462,-0.336276,o
263,44.0,49.0,53.0,65.0,52.0,-95.198792,0.724729,o
264,44.0,51.0,51.0,63.0,54.0,-86.722359,-0.457304,o
265,43.0,49.0,51.0,65.0,51.0,-94.361664,0.608282,o
266,42.0,48.0,51.0,68.0,49.0,-86.02961,0.105624,o
267,43.0,47.0,51.0,64.0,49.0,-93.726036,-0.099134,o
268,42.0,46.0,51.0,65.0,47.0,-85.15461,0.128852,o
269,41.0,49.0,51.0,68.0,49.0,-76.502823,-0.615383,o
270,39.0,47.0,50.0,68.0,50.0,-84.548828,-0.250481,o
271,44.0,48.0,52.0,67.0,52.0,-92.296135,0.10564,o
272,40.0,48.0,51.0,61.0,51.0,-83.678413,-0.290327,o
273,50.0,62.0,63.0,71.0,59.0,-48.123528,-8.222694,o
274,53.0,61.0,61.0,71.0,57.0,-57.321381,-6.294787,o
275,57.0,60.0,61.0,71.0,56.0,-66.006332,-4.311855,o
276,57.0,59.0,60.0,70.0,54.0,-74.449539,-2.845758,o
277,56.0,57.0,60.0,68.0,55.0,-82.533821,-1.3802,o
278,56.0,58.0,60.0,68.0,56.0,-88.411789,5.799767,o
279,54.0,58.0,54.0,68.0,54.0,-82.525833,-2.489771,o
280,53.0,58.0,60.0,67.0,54.0,-88.070938,5.32354,o
281,53.0,57.0,58.0,67.0,54.0,-82.174332,-2.98481,o
282,52.0,58.0,57.0,67.0,54.0,-86.722771,6.134138,o
283,54.0,56.0,58.0,68.0,54.0,-81.959984,-3.41386,o
284,51.0,53.0,56.0,67.0,56.0,-86.516418,5.722859,o
285,47.0,55.0,59.0,67.0,56.0,-82.542236,-4.494637,o
286,50.0,57.0,56.0,64.0,53.0,-86.380608,5.373371,o
287,47.0,54.0,53.0,68.0,54.0,-81.558449,-4.15516,o
288,44.0,56.0,56.0,63.0,50.0,-86.173424,4.965669,o
289,45.0,53.0,55.0,62.0,53.0,-81.344101,-4.576158,o
290,46.0,53.0,56.0,63.0,52.0,-86.677139,3.712737,o
291,40.0,50.0,53.0,65.0,50.0,-81.042503,-5.04127,o
292,42.0,52.0,51.0,62.0,51.0,-85.752632,4.035106,o
293,42.0,52.0,53.0,65.0,51.0,-80.823685,-5.459207,o
294,44.0,52.0,55.0,63.0,51.0,-86.140839,2.923563,o
295,44.0,52.0,53.0,62.0,51.0,-79.653519,-4.71191,o
296,41.0,54.0,53.0,63.0,51.0,-85.745277,2.458229,o
297,39.0,52.0,53.0,63.0,51.0,-79.240196,-5.194433,o
298,39.0,52.0,54.0,62.0,50.0,-85.353081,1.996416,o
299,41.0,51.0,53.0,64.0,49.0,-78.829529,-5.672735,o
300,44.0,51.0,55.0,62.0,49.0,-84.964203,1.538177,o
301,40.0,48.0,54.0,59.0,53.0,-80.529976,-8.501428,o
302,39.0,51.0,54.0,61.0,49.0,-84.262665,1.64869,o
303,39.0,52.0,55.0,62.0,51.0,-84.449112,-9.770662,o
304,40.0,53.0,51.0,63.0,49.0,-83.528427,1.640362,o
305,40.0,51.0,53.0,62.0,50.0,-84.44014,-9.650064,o
306,40.0,51.0,54.0,62.0,49.0,-84.260918,1.826503,o
307,39.0,52.0,52.0,62.0,48.0,-80.737381,-8.809101,o
308,42.0,51.0,51.0,61.0,52.0,-84.745644,1.139917,o
309,39.0,51.0,52.0,62.0,51.0,-77.875,-6.041324,o
310,40.0,51.0,53.0,62.0,46.0,-84.313492,0.686289,o
311,39.0,50.0,49.0,58.0,49.0,-77.420403,-6.509901,o
312,29.0,46.0,50.0,62.0,37.0,-82.632492,10.822234,o
313,33.0,47.0,51.0,60.0,39.0,-84.351601,-0.409876,o
314,34.0,46.0,52.0,59.0,39.0,-82.61142,10.921603,o
315,36.0,47.0,51.0,61.0,39.0,-88.279701,2.57989,o
316,34.0,46.0,51.0,61.0,37.0,-93.648842,-5.456308,o
317,34.0,47.0,53.0,60.0,37.0,-87.932808,3.098831,o
318,34.0,43.0,52.0,60.0,37.0,-93.314064,-4.958585,o
319,36.0,45.0,52.0,60.0,36.0,-87.588158,3.613694,o
320,36.0,47.0,51.0,60.0,36.0,-92.982193,-4.464306,o
321,36.0,45.0,52.0,60.0,36.0,-87.245583,4.12467,o
322,35.0,45.0,51.0,61.0,35.0,-92.653259,-3.973622,o
323,36.0,47.0,50.0,61.0,36.0,-86.905205,4.631447,o
